path,source,species,venom_label,license,width,height,dup_cluster_id,is_representative,split
e:\Coding_Notes\Faunari\data\raw\inaturalist\349173002.jpg,inaturalist,Fowlea piscator,non_venomous,cc-by-nc,500,313,190,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\349174350.jpg,inaturalist,Dendrelaphis tristis,non_venomous,,375,500,191,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\349201433.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc,281,500,192,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\349203756.jpg,inaturalist,Bungarus caeruleus,venomous,cc-by-nc,281,500,193,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\349207711.jpg,inaturalist,Ahaetulla farnsworthi,non_venomous,,500,375,194,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349259433.jpg,inaturalist,Sahyadriophis uttaraghati,non_venomous,cc-by-nc,500,375,195,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349264439.jpg,inaturalist,Oligodon taeniolatus,non_venomous,cc-by-nc,446,500,196,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349266817.jpg,inaturalist,Oligodon tillacki,non_venomous,cc-by-nc,500,281,197,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\349322011.jpg,inaturalist,Hypnale hypnale,venomous,cc-by,375,500,198,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349328320.jpg,inaturalist,Dendrelaphis girii,non_venomous,cc0,500,375,199,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\349373602.jpg,inaturalist,Fowlea piscator,non_venomous,cc-by-nc,500,375,200,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\349380740.jpg,inaturalist,Lycodon travancoricus,non_venomous,cc-by-nc,500,333,201,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\349387881.jpg,inaturalist,Sahyadriophis beddomei,non_venomous,cc-by-nc,500,375,202,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\349421425.jpg,inaturalist,Lycodon travancoricus,non_venomous,,500,375,203,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\349421670.jpg,inaturalist,Ahaetulla borealis,non_venomous,,500,375,204,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349422412.jpg,inaturalist,Python molurus,non_venomous,,500,375,205,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349422585.jpg,inaturalist,Coelognathus helena,non_venomous,,500,375,206,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\349422694.jpg,inaturalist,Craspedocephalus gramineus,venomous,,375,500,207,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349441734.jpg,inaturalist,Bungarus caeruleus,venomous,,376,500,208,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\349456377.jpg,inaturalist,Amphiesma stolatum,non_venomous,cc-by-nc,375,500,209,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349457270.jpg,inaturalist,Ptyas mucosa,non_venomous,,375,500,210,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349471981.jpg,inaturalist,Dendrelaphis tristis,non_venomous,cc-by-nc,227,500,211,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349495562.jpg,inaturalist,Chrysopelea ornata,non_venomous,cc-by,375,500,212,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349495863.jpg,inaturalist,Dieurostus dussumieri,non_venomous,cc-by-nc,375,500,213,False,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349502851.jpg,inaturalist,Amphiesma stolatum,non_venomous,cc-by-nc,225,500,214,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349505001.jpg,inaturalist,Fowlea piscator,non_venomous,cc-by-nc,375,500,215,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349535373.jpg,inaturalist,Oligodon arnensis,non_venomous,,500,422,216,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349560702.jpg,inaturalist,Bungarus caeruleus,venomous,,375,500,217,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\349576535.jpg,inaturalist,Lycodon striatus,non_venomous,,375,500,218,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349601038.jpg,inaturalist,Boiga trigonata,non_venomous,,376,500,219,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349700479.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc,376,500,220,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349700791.jpg,inaturalist,Fowlea piscator,non_venomous,cc-by-nc,321,500,221,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349700957.jpg,inaturalist,Fowlea piscator,non_venomous,cc-by-nc,376,500,222,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349701289.jpg,inaturalist,Lycodon aulicus,non_venomous,cc-by-nc,500,376,223,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349702536.jpg,inaturalist,Amphiesma stolatum,non_venomous,cc-by-nc,500,368,224,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349702574.jpg,inaturalist,Ahaetulla dispar,non_venomous,cc-by-nc,500,375,225,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\349703538.jpg,inaturalist,Craspedocephalus macrolepis,venomous,cc-by-nc,375,500,226,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349705163.jpg,inaturalist,Indotyphlops braminus,non_venomous,,500,450,227,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\349712803.jpg,inaturalist,Chrysopelea ornata,non_venomous,,500,375,228,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349719563.jpg,inaturalist,Amphiesma stolatum,non_venomous,cc-by,500,375,229,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349726959.jpg,inaturalist,Python bivittatus,non_venomous,cc-by-nc,500,375,230,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349728077.jpg,inaturalist,Coelognathus radiatus,non_venomous,cc-by-nc,375,500,231,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349730753.jpg,inaturalist,Python bivittatus,non_venomous,cc-by-nc,500,473,232,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\349733627.jpg,inaturalist,Ptyas mucosa,non_venomous,,500,375,233,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349739822.jpg,inaturalist,Oligodon russelius,non_venomous,cc-by-nc,375,500,234,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\349740743.jpg,inaturalist,Oligodon russelius,non_venomous,cc-by-nc,375,500,235,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349767207.jpg,inaturalist,Dendrelaphis tristis,non_venomous,cc-by-nc,500,375,236,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349768801.jpg,inaturalist,Coelognathus radiatus,non_venomous,cc-by-nc,375,500,237,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349775955.jpg,inaturalist,Fowlea piscator,non_venomous,,500,375,238,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\349805361.jpg,inaturalist,Eryx conicus,non_venomous,cc-by-nc,281,500,239,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349816544.jpg,inaturalist,Eryx johnii,non_venomous,,375,500,240,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\349934826.jpg,inaturalist,Oligodon taeniolatus,non_venomous,cc-by-nc-sa,376,500,241,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349943904.jpg,inaturalist,Daboia russelii,venomous,,360,270,242,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\349953347.jpg,inaturalist,Fowlea piscator,non_venomous,cc-by-nc,375,500,243,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349961060.jpg,inaturalist,Dendrelaphis proarchos,non_venomous,,375,500,244,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349971697.jpg,inaturalist,Dendrelaphis tristis,non_venomous,cc-by-nc,281,500,245,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349971993.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc,281,500,246,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349979635.jpg,inaturalist,Ptyas mucosa,non_venomous,,338,500,247,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\349985342.jpg,inaturalist,Daboia russelii,venomous,cc-by-nc,500,281,248,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\349989387.jpg,inaturalist,Ahaetulla oxyrhynca,non_venomous,cc-by-nc,500,375,249,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350006521.jpg,inaturalist,Lycodon travancoricus,non_venomous,cc-by-nc,327,500,250,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350014602.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc-nd,473,500,251,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350033598.jpg,inaturalist,Ptyas mucosa,non_venomous,cc0,281,500,252,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\350034410.jpg,inaturalist,Python molurus,non_venomous,cc0,281,500,253,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350036569.jpg,inaturalist,Eryx whitakeri,non_venomous,cc0,375,500,254,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350050349.jpg,inaturalist,Ahaetulla borealis,non_venomous,,375,500,255,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350063983.jpg,inaturalist,Rhabdophis plumbicolor,non_venomous,,375,500,256,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350153879.jpg,inaturalist,Coelognathus helena,non_venomous,,333,500,257,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350182168.jpg,inaturalist,Lycodon travancoricus,non_venomous,cc-by-nc,500,375,258,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350187344.jpg,inaturalist,Python molurus,non_venomous,cc0,281,500,259,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350189168.jpg,inaturalist,Ahaetulla dispar,non_venomous,cc-by-nc,500,333,260,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350189228.jpg,inaturalist,Ahaetulla dispar,non_venomous,cc-by-nc,400,500,261,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350189377.jpg,inaturalist,Craspedocephalus macrolepis,venomous,cc-by-nc,400,500,262,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350189466.jpg,inaturalist,Craspedocephalus macrolepis,venomous,cc-by-nc,400,500,263,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\350189535.jpg,inaturalist,Craspedocephalus macrolepis,venomous,cc-by-nc,500,313,264,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350191290.jpg,inaturalist,Amphiesma stolatum,non_venomous,cc-by-nc-sa,500,376,265,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350202879.jpg,inaturalist,Ahaetulla malabarica,non_venomous,cc-by-nc,281,500,266,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350203428.jpg,inaturalist,Indotyphlops braminus,non_venomous,,500,281,267,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350216119.jpg,inaturalist,Daboia russelii,venomous,cc-by-nc,500,225,268,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350234283.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc,500,385,269,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\350239015.jpg,inaturalist,Lycodon aulicus,non_venomous,cc-by-nc,281,500,270,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350254777.jpg,inaturalist,Naja naja,venomous,,400,500,271,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\350279339.jpg,inaturalist,Lycodon hypsirhinoides,non_venomous,,500,333,272,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350279357.jpg,inaturalist,Fowlea tytleri,non_venomous,,500,333,273,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350279366.jpg,inaturalist,Trimeresurus andersonii,venomous,,500,333,274,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350279370.jpg,inaturalist,Bungarus andamanensis,venomous,,500,333,275,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350279372.jpg,inaturalist,Lycodon hypsirhinoides,non_venomous,,500,333,276,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350279376.jpg,inaturalist,Trimeresurus andersonii,venomous,,500,333,277,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350344840.jpg,inaturalist,Dendrelaphis tristis,non_venomous,cc-by-nc,375,500,278,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350345042.jpg,inaturalist,Amphiesma stolatum,non_venomous,cc-by-nc,500,375,279,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350443741.jpg,inaturalist,Naja naja,venomous,cc-by-nc,500,229,280,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\350470721.jpg,inaturalist,Daboia russelii,venomous,cc-by-nc,333,500,281,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350476593.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc,500,333,282,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350485810.jpg,inaturalist,Ahaetulla sahyadrensis,non_venomous,cc-by-nc,225,500,283,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\350491801.jpg,inaturalist,Ahaetulla sahyadrensis,non_venomous,,225,500,284,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350491829.jpg,inaturalist,Ahaetulla sahyadrensis,non_venomous,,225,500,285,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350491903.jpg,inaturalist,Ahaetulla sahyadrensis,non_venomous,,225,500,286,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\350504990.jpg,inaturalist,Rhabdops olivaceus,non_venomous,cc-by-nc,500,333,287,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350505387.jpg,inaturalist,Hypnale hypnale,venomous,cc-by-nc,500,333,288,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350509664.jpg,inaturalist,Bungarus caeruleus,venomous,,375,500,289,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350534071.jpg,inaturalist,Eryx conicus,non_venomous,,500,281,290,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350544517.jpg,inaturalist,Daboia russelii,venomous,cc-by-nc-sa,500,375,291,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350544899.jpg,inaturalist,Echis carinatus,venomous,cc-by-nc-sa,375,500,292,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350545159.jpg,inaturalist,Naja naja,venomous,cc-by-nc-sa,281,500,293,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\350546593.jpg,inaturalist,Coelognathus helena helena,non_venomous,cc-by-nc-sa,375,500,294,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350546955.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc-sa,281,500,295,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350549994.jpg,inaturalist,Ahaetulla oxyrhynca,non_venomous,cc-by-nc-sa,375,500,296,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350569168.jpg,inaturalist,Bungarus caeruleus,venomous,,233,500,297,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\350573762.jpg,inaturalist,Indotyphlops braminus,non_venomous,,376,500,298,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350618394.jpg,inaturalist,Dendrelaphis proarchos,non_venomous,cc-by-nc,500,375,299,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350673608.jpg,inaturalist,Dendrelaphis tristis,non_venomous,cc-by-nc-sa,500,281,300,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350688487.jpg,inaturalist,Python molurus,non_venomous,,500,233,301,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350700684.jpg,inaturalist,Amphiesma stolatum,non_venomous,cc-by-nc,500,333,302,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350701480.jpg,inaturalist,Craspedocephalus malabaricus,venomous,cc-by-nc,500,333,303,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350701610.jpg,inaturalist,Craspedocephalus malabaricus,venomous,cc-by-nc,500,333,304,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350703385.jpg,inaturalist,Craspedocephalus malabaricus,venomous,cc-by-nc,500,333,305,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\350704236.jpg,inaturalist,Ahaetulla farnsworthi,non_venomous,cc-by-nc,322,500,306,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350704370.jpg,inaturalist,Craspedocephalus malabaricus,venomous,cc-by-nc,500,333,307,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350706326.jpg,inaturalist,Ahaetulla borealis,non_venomous,cc-by-nc,500,375,308,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350706713.jpg,inaturalist,Hypnale hypnale,venomous,cc-by-nc,500,375,309,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350706917.jpg,inaturalist,Craspedocephalus malabaricus,venomous,cc-by-nc,500,313,310,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350707125.jpg,inaturalist,Craspedocephalus malabaricus,venomous,cc-by-nc,500,333,311,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350709424.jpg,inaturalist,Daboia russelii,venomous,cc-by-nc,375,500,312,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350709557.jpg,inaturalist,Coelognathus helena helena,non_venomous,cc-by-nc,500,375,313,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350709614.jpg,inaturalist,Ahaetulla oxyrhynca,non_venomous,cc-by-nc,375,500,314,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350709675.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc,375,500,315,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350719944.jpg,inaturalist,Psammodynastes pulverulentus,non_venomous,cc-by-nc,500,375,316,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350723582.jpg,inaturalist,Lycodon fasciolatus,non_venomous,,375,500,317,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\350736095.jpg,inaturalist,Ptyas mucosa,non_venomous,,375,500,318,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350754989.jpg,inaturalist,Ptyas mucosa,non_venomous,,376,500,319,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350760722.jpg,inaturalist,Coelognathus helena monticollaris,non_venomous,cc-by-nc,230,500,320,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\350774061.jpg,inaturalist,Ptyas mucosa,non_venomous,,422,500,321,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\350802289.jpg,inaturalist,Sahyadriophis beddomei,non_venomous,,281,500,322,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350804992.jpg,inaturalist,Naja naja,venomous,,375,500,323,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\350806340.jpg,inaturalist,Lycodon fasciolatus,non_venomous,,375,500,324,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350806746.jpg,inaturalist,Fowlea piscator,non_venomous,cc-by-nc,375,500,325,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350814854.jpg,inaturalist,Bungarus caeruleus,venomous,cc-by-nc,375,500,326,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\350816050.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc,375,500,327,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\350821787.jpg,inaturalist,Boiga trigonata,non_venomous,cc-by,500,375,328,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350836742.jpg,inaturalist,Dendrelaphis tristis,non_venomous,,281,500,329,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350934153.jpg,inaturalist,Dendrelaphis andamanensis,non_venomous,,500,333,330,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\350934158.jpg,inaturalist,Bungarus andamanensis,venomous,,500,333,331,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\351060337.jpg,inaturalist,Ptyas mucosa,non_venomous,,500,281,332,True,hardcase
e:\Coding_Notes\Faunari\data\raw\inaturalist\351068564.jpg,inaturalist,Dendrelaphis tristis,non_venomous,cc-by-nc,500,333,333,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\351074269.jpg,inaturalist,Oligodon russelius,non_venomous,cc-by-nc,281,500,334,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\351086803.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc,375,500,335,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\351126874.jpg,inaturalist,Oligodon taeniolatus,non_venomous,cc-by-nc,500,376,336,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\351139439.jpg,inaturalist,Fowlea piscator,non_venomous,cc-by-nc,500,333,337,True,test
e:\Coding_Notes\Faunari\data\raw\inaturalist\351152415.jpg,inaturalist,Craspedocephalus macrolepis,venomous,cc-by-nc,500,281,338,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\351183798.jpg,inaturalist,Amphiesma stolatum,non_venomous,,281,500,339,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\351230872.jpg,inaturalist,Sahyadriophis beddomei,non_venomous,cc-by-nc,500,333,340,True,val
e:\Coding_Notes\Faunari\data\raw\inaturalist\351321264.jpg,inaturalist,Naja naja,venomous,cc-by-nc,394,500,341,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\351359740.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc,281,500,342,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\351381004.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc,500,408,343,True,train
e:\Coding_Notes\Faunari\data\raw\inaturalist\351381049.jpg,inaturalist,Ptyas mucosa,non_venomous,cc-by-nc,320,339,344,True,hardcase
